CMDLINE C:\ProgramData\anaconda3\envs\torch_env\python.exe main_googlenet.py
MEM 673.882812 1712629583.6413
MEM 665.843750 1712629583.7599
MEM 674.472656 1712629583.8926
MEM 677.367188 1712629584.0432
MEM 691.863281 1712629584.1878
MEM 682.250000 1712629584.3234
MEM 687.277344 1712629584.4611
MEM 686.218750 1712629584.5917
MEM 694.847656 1712629584.7134
MEM 692.996094 1712629584.8630
MEM 694.128906 1712629585.0126
MEM 701.058594 1712629585.1412
MEM 699.554688 1712629585.2868
MEM 697.699219 1712629585.4265
MEM 711.531250 1712629585.5521
MEM 702.851562 1712629585.6903
MEM 715.792969 1712629585.8340
MEM 720.980469 1712629586.0035
MEM 704.976562 1712629586.1342
MEM 710.582031 1712629586.2758
MEM 715.601562 1712629586.4204
MEM 726.425781 1712629586.5680
MEM 720.000000 1712629586.6837
MEM 715.183594 1712629586.8173
MEM 726.277344 1712629586.9580
MEM 731.824219 1712629587.1504
MEM 724.582031 1712629587.2980
MEM 739.031250 1712629587.4327
MEM 730.371094 1712629587.5763
MEM 734.246094 1712629587.7189
MEM 738.367188 1712629587.8825
MEM 739.035156 1712629588.0121
MEM 750.246094 1712629588.1219
MEM 745.152344 1712629588.2405
MEM 743.917969 1712629588.3622
MEM 743.589844 1712629588.4969
MEM 752.531250 1712629588.6255
MEM 750.550781 1712629588.7572
MEM 745.335938 1712629588.8928
MEM 759.441406 1712629589.0583
MEM 757.386719 1712629589.2409
MEM 768.367188 1712629589.3685
MEM 762.402344 1712629589.4852
MEM 766.574219 1712629589.6079
MEM 770.308594 1712629589.7345
MEM 766.433594 1712629589.8642
MEM 772.503906 1712629589.9859
MEM 780.214844 1712629590.1145
MEM 780.519531 1712629590.2452
MEM 782.984375 1712629590.3718
MEM 775.031250 1712629590.5073
MEM 791.042969 1712629590.6389
MEM 783.625000 1712629590.7556
MEM 784.542969 1712629590.8723
MEM 791.890625 1712629591.0050
MEM 775.964844 1712629591.1097
MEM 784.042969 1712629591.2264
MEM 803.324219 1712629591.3510
MEM 786.640625 1712629591.4817
MEM 801.023438 1712629591.5994
MEM 802.039062 1712629591.7180
MEM 794.890625 1712629591.8258
MEM 794.976562 1712629591.9315
MEM 785.859375 1712629592.0342
MEM 790.890625 1712629592.1379
MEM 779.187500 1712629592.2406
MEM 793.960938 1712629592.3543
MEM 800.613281 1712629592.4990
MEM 802.878906 1712629592.6146
MEM 812.757812 1712629592.7323
MEM 814.535156 1712629592.8979
MEM 815.953125 1712629593.0226
MEM 823.125000 1712629593.1303
MEM 811.367188 1712629593.2659
MEM 828.203125 1712629593.3726
MEM 824.933594 1712629593.4884
MEM 823.660156 1712629593.6041
MEM 820.886719 1712629593.7622
MEM 822.777344 1712629593.9138
MEM 833.636719 1712629594.0314
MEM 827.671875 1712629594.1641
MEM 843.078125 1712629594.2798
MEM 841.503906 1712629594.3985
MEM 836.035156 1712629594.5211
MEM 841.753906 1712629594.6528
MEM 849.515625 1712629594.7814
MEM 850.742188 1712629594.9081
MEM 852.937500 1712629595.0288
MEM 852.394531 1712629595.1514
MEM 849.207031 1712629595.3250
MEM 861.050781 1712629595.4796
MEM 854.718750 1712629595.6072
MEM 866.167969 1712629595.7250
MEM 854.906250 1712629595.8666
MEM 872.480469 1712629595.9893
MEM 871.765625 1712629596.1050
MEM 870.488281 1712629596.2227
MEM 867.226562 1712629596.3374
MEM 862.195312 1712629596.4491
MEM 856.375000 1712629596.5524
MEM 847.640625 1712629596.6549
MEM 1083.976562 1712629596.7584
MEM 1161.015625 1712629596.8612
MEM 1161.019531 1712629596.9649
MEM 1161.019531 1712629597.0676
MEM 1161.019531 1712629597.1704
MEM 1161.019531 1712629597.2731
MEM 1161.019531 1712629597.3758
MEM 897.554688 1712629597.4785
MEM 1103.355469 1712629597.5813
MEM 1303.304688 1712629597.6840
MEM 1510.437500 1712629597.7878
MEM 1694.796875 1712629597.8905
MEM 1874.167969 1712629597.9932
MEM 2046.089844 1712629598.0969
MEM 2214.757812 1712629598.1997
MEM 2408.500000 1712629598.3034
MEM 2599.578125 1712629598.4071
MEM 2807.027344 1712629598.5111
MEM 3216.089844 1712629598.6148
MEM 3654.277344 1712629598.7185
MEM 4084.589844 1712629598.8222
MEM 4504.714844 1712629598.9259
MEM 4105.324219 1712629599.0287
MEM 3170.527344 1712629599.1324
MEM 2967.222656 1712629599.2381
MEM 3467.410156 1712629599.3438
MEM 2955.222656 1712629599.4475
MEM 1770.214844 1712629599.5498
MEM 1770.460938 1712629599.6536
MEM 1770.460938 1712629599.7563
MEM 1770.460938 1712629599.8600
MEM 1770.460938 1712629599.9647
MEM 1770.460938 1712629600.0685
MEM 1770.460938 1712629600.1722
MEM 1770.460938 1712629600.2759
MEM 1770.460938 1712629600.3796
MEM 1770.460938 1712629600.4823
MEM 1770.460938 1712629600.5851
MEM 2032.917969 1712629600.6938
MEM 2727.925781 1712629600.8015
MEM 2727.968750 1712629600.9142
MEM 1780.699219 1712629601.0189
MEM 1833.800781 1712629601.1216
MEM 1835.191406 1712629601.2254
MEM 2037.355469 1712629601.3281
MEM 2375.355469 1712629601.4318
MEM 2326.234375 1712629601.5355
MEM 1959.140625 1712629601.6402
MEM 1959.140625 1712629601.7430
MEM 2137.699219 1712629601.8457
MEM 1972.675781 1712629601.9504
MEM 2044.468750 1712629602.0531
MEM 2066.375000 1712629602.1559
MEM 2162.171875 1712629602.2586
MEM 2266.136719 1712629602.3613
MEM 2373.878906 1712629602.4646
MEM 2494.746094 1712629602.5674
MEM 2625.074219 1712629602.6701
MEM 2735.785156 1712629602.7728
MEM 2849.878906 1712629602.8755
MEM 2958.320312 1712629602.9783
MEM 3060.132812 1712629603.0830
MEM 3205.003906 1712629603.1857
MEM 3280.664062 1712629603.2884
MEM 3379.054688 1712629603.3922
MEM 3505.968750 1712629603.4949
MEM 3626.531250 1712629603.5976
MEM 3755.839844 1712629603.7013
MEM 3876.347656 1712629603.8063
MEM 4018.015625 1712629603.9090
MEM 4124.785156 1712629604.0137
MEM 4237.777344 1712629604.1174
MEM 4332.523438 1712629604.2202
MEM 4414.269531 1712629604.3229
MEM 4565.804688 1712629604.4256
MEM 4632.828125 1712629604.5283
MEM 4729.671875 1712629604.6311
MEM 4838.882812 1712629604.7338
MEM 4938.406250 1712629604.8365
MEM 5035.753906 1712629604.9392
MEM 5079.960938 1712629605.0430
MEM 5084.679688 1712629605.1457
MEM 5191.371094 1712629605.2484
MEM 5234.113281 1712629605.3522
MEM 5240.242188 1712629605.4549
MEM 5243.312500 1712629605.5578
MEM 5243.312500 1712629605.6608
MEM 5243.312500 1712629605.7645
MEM 5243.316406 1712629605.8672
MEM 5243.316406 1712629605.9699
MEM 5243.316406 1712629606.0737
MEM 5243.316406 1712629606.1764
MEM 5243.316406 1712629606.2791
MEM 5243.316406 1712629606.3818
MEM 5243.316406 1712629606.4846
MEM 5243.316406 1712629606.5873
MEM 5243.316406 1712629606.6900
MEM 5243.316406 1712629606.7937
MEM 5243.316406 1712629606.8965
MEM 5243.316406 1712629606.9992
MEM 5243.316406 1712629607.1029
MEM 5243.316406 1712629607.2056
MEM 5243.316406 1712629607.3093
MEM 5243.316406 1712629607.4131
MEM 5243.316406 1712629607.5158
MEM 5243.316406 1712629607.6185
MEM 5243.316406 1712629607.7222
MEM 5243.316406 1712629607.8250
MEM 5243.316406 1712629607.9287
MEM 5243.316406 1712629608.0324
MEM 5243.316406 1712629608.1351
MEM 5243.316406 1712629608.2389
MEM 5243.316406 1712629608.3416
MEM 5243.316406 1712629608.4443
MEM 5243.316406 1712629608.5476
MEM 5243.316406 1712629608.6513
MEM 5243.316406 1712629608.7540
MEM 5243.316406 1712629608.8578
MEM 5243.316406 1712629608.9605
MEM 5243.316406 1712629609.0632
MEM 5243.316406 1712629609.1669
MEM 5243.316406 1712629609.2707
MEM 5243.316406 1712629609.3744
MEM 5246.046875 1712629609.4781
MEM 5243.316406 1712629609.5808
MEM 5243.320312 1712629609.6835
MEM 5243.320312 1712629609.7873
MEM 5243.320312 1712629609.8900
MEM 5243.320312 1712629609.9927
MEM 5243.320312 1712629610.0954
MEM 5243.320312 1712629610.1992
MEM 5243.320312 1712629610.3019
MEM 5249.449219 1712629610.4056
MEM 5243.320312 1712629610.5083
MEM 5243.320312 1712629610.6111
MEM 5243.320312 1712629610.7148
MEM 5243.320312 1712629610.8175
MEM 5243.320312 1712629610.9202
MEM 5243.320312 1712629611.0230
MEM 5243.320312 1712629611.1257
MEM 5243.320312 1712629611.2284
MEM 5245.832031 1712629611.3321
MEM 5243.320312 1712629611.4359
MEM 5243.320312 1712629611.5392
MEM 5243.320312 1712629611.6419
MEM 5243.320312 1712629611.7446
MEM 5243.320312 1712629611.8483
MEM 5243.320312 1712629611.9511
MEM 5243.320312 1712629612.0548
MEM 5243.320312 1712629612.1585
MEM 5247.531250 1712629612.2622
MEM 5243.320312 1712629612.3650
MEM 5243.320312 1712629612.4687
MEM 5243.320312 1712629612.5714
MEM 5243.320312 1712629612.6751
MEM 5243.320312 1712629612.7778
MEM 5243.320312 1712629612.8806
MEM 5243.320312 1712629612.9833
MEM 5243.320312 1712629613.0860
MEM 5243.320312 1712629613.1897
MEM 5243.320312 1712629613.2935
MEM 5243.320312 1712629613.3962
MEM 5243.320312 1712629613.4999
MEM 5243.320312 1712629613.6036
MEM 5243.320312 1712629613.7064
MEM 5243.320312 1712629613.8096
MEM 5243.320312 1712629613.9123
MEM 5243.320312 1712629614.0151
MEM 5243.320312 1712629614.1188
MEM 5243.320312 1712629614.2215
MEM 5243.320312 1712629614.3242
MEM 5243.320312 1712629614.4270
MEM 5243.320312 1712629614.5312
MEM 5243.320312 1712629614.6340
MEM 5243.320312 1712629614.7377
MEM 5243.320312 1712629614.8404
MEM 5243.320312 1712629614.9431
MEM 5243.320312 1712629615.0459
MEM 5243.320312 1712629615.1496
MEM 5243.320312 1712629615.2523
MEM 5243.320312 1712629615.3560
MEM 5243.320312 1712629615.4608
MEM 5243.320312 1712629615.5635
MEM 5243.320312 1712629615.6666
MEM 5243.320312 1712629615.7693
MEM 5243.320312 1712629615.8720
MEM 5243.328125 1712629615.9758
MEM 5243.351562 1712629616.0795
MEM 5243.351562 1712629616.1822
MEM 5243.351562 1712629616.2849
MEM 5243.351562 1712629616.3887
MEM 5243.351562 1712629616.4914
MEM 5243.351562 1712629616.5941
MEM 5243.351562 1712629616.6978
MEM 5243.351562 1712629616.8006
MEM 5246.500000 1712629616.9033
MEM 5249.980469 1712629617.0060
MEM 5250.011719 1712629617.1087
MEM 5250.011719 1712629617.2115
MEM 5250.011719 1712629617.3152
MEM 5250.011719 1712629617.4179
MEM 5250.011719 1712629617.5212
MEM 5250.011719 1712629617.6239
MEM 5250.011719 1712629617.7276
MEM 5250.011719 1712629617.8313
MEM 5250.011719 1712629617.9341
MEM 5250.011719 1712629618.0368
MEM 5250.011719 1712629618.1405
MEM 5250.011719 1712629618.2432
MEM 5250.011719 1712629618.3460
MEM 5250.011719 1712629618.4487
MEM 5250.011719 1712629618.5514
MEM 5250.011719 1712629618.6551
MEM 5250.011719 1712629618.7599
MEM 5250.011719 1712629618.8636
MEM 5250.011719 1712629618.9663
MEM 5250.011719 1712629619.0690
MEM 5250.011719 1712629619.1718
MEM 5250.011719 1712629619.2745
MEM 5250.011719 1712629619.3772
MEM 5250.011719 1712629619.4799
MEM 5250.011719 1712629619.5827
MEM 5256.140625 1712629619.6874
MEM 5250.011719 1712629619.7911
MEM 5250.011719 1712629619.8938
MEM 5250.011719 1712629619.9975
MEM 5250.011719 1712629620.1003
MEM 5250.011719 1712629620.2030
MEM 5250.011719 1712629620.3067
MEM 5250.011719 1712629620.4094
MEM 5250.011719 1712629620.5127
MEM 5250.011719 1712629620.6164
MEM 5250.015625 1712629620.7192
MEM 5250.015625 1712629620.8229
MEM 5250.015625 1712629620.9256
MEM 5251.652344 1712629621.0283
MEM 5250.015625 1712629621.1321
MEM 5250.015625 1712629621.2348
MEM 5250.015625 1712629621.3385
MEM 5250.015625 1712629621.4412
MEM 5250.015625 1712629621.5440
MEM 5250.015625 1712629621.6467
MEM 5250.015625 1712629621.7494
MEM 5250.015625 1712629621.8521
MEM 5250.015625 1712629621.9549
MEM 5250.015625 1712629622.0586
MEM 5250.015625 1712629622.1613
MEM 5250.015625 1712629622.2650
MEM 5250.015625 1712629622.3688
MEM 5250.015625 1712629622.4720
MEM 5250.015625 1712629622.5757
MEM 5250.015625 1712629622.6795
MEM 5250.015625 1712629622.7822
MEM 5250.015625 1712629622.8859
MEM 5250.015625 1712629622.9886
MEM 5250.015625 1712629623.0924
MEM 5250.015625 1712629623.1951
MEM 5250.015625 1712629623.2978
MEM 5250.015625 1712629623.4005
MEM 5250.015625 1712629623.5038
MEM 5250.015625 1712629623.6066
MEM 5250.015625 1712629623.7093
MEM 5250.015625 1712629623.8126
MEM 5250.015625 1712629623.9163
MEM 5250.015625 1712629624.0190
MEM 5250.015625 1712629624.1217
MEM 5250.015625 1712629624.2245
MEM 5250.015625 1712629624.3292
MEM 5250.015625 1712629624.4319
MEM 5250.015625 1712629624.5346
MEM 5250.015625 1712629624.6384
MEM 5250.015625 1712629624.7421
MEM 5250.015625 1712629624.8458
MEM 5250.015625 1712629624.9485
MEM 5250.015625 1712629625.0523
MEM 5250.019531 1712629625.1550
MEM 5250.019531 1712629625.2577
MEM 5250.023438 1712629625.3604
MEM 5250.023438 1712629625.4641
MEM 5250.023438 1712629625.5669
MEM 5250.023438 1712629625.6699
MEM 5250.023438 1712629625.7726
MEM 5250.023438 1712629625.8753
MEM 5250.023438 1712629625.9781
MEM 5250.023438 1712629626.0818
MEM 5250.023438 1712629626.1845
MEM 5250.023438 1712629626.2872
MEM 5250.023438 1712629626.3910
MEM 5250.023438 1712629626.4942
MEM 5250.023438 1712629626.5969
MEM 5250.023438 1712629626.7006
MEM 5250.023438 1712629626.8044
MEM 5250.023438 1712629626.9071
MEM 5250.023438 1712629627.0098
MEM 5250.023438 1712629627.1136
MEM 5250.023438 1712629627.2173
MEM 5250.023438 1712629627.3200
MEM 5250.023438 1712629627.4237
MEM 5250.031250 1712629627.5264
MEM 5250.031250 1712629627.6292
MEM 5250.031250 1712629627.7319
MEM 5250.031250 1712629627.8344
MEM 5250.031250 1712629627.9372
MEM 5249.992188 1712629628.0399
MEM 5249.992188 1712629628.1426
MEM 5249.992188 1712629628.2453
MEM 5252.980469 1712629628.3491
MEM 5249.992188 1712629628.4518
MEM 5249.992188 1712629628.5545
MEM 5249.992188 1712629628.6572
MEM 5249.992188 1712629628.7600
MEM 5249.992188 1712629628.8627
MEM 5249.992188 1712629628.9654
MEM 5249.992188 1712629629.0682
MEM 5249.992188 1712629629.1719
MEM 5249.992188 1712629629.2756
MEM 5249.992188 1712629629.3783
MEM 5249.992188 1712629629.4816
MEM 5249.992188 1712629629.5843
MEM 5249.992188 1712629629.6880
MEM 5249.992188 1712629629.7907
MEM 5249.992188 1712629629.8935
MEM 5249.992188 1712629629.9962
MEM 5249.992188 1712629630.0989
MEM 5249.992188 1712629630.2016
MEM 5249.992188 1712629630.3044
MEM 5249.992188 1712629630.4071
MEM 5249.992188 1712629630.5108
MEM 5249.992188 1712629630.6135
MEM 5249.992188 1712629630.7163
MEM 5249.992188 1712629630.8200
MEM 5249.992188 1712629630.9227
MEM 5249.992188 1712629631.0254
MEM 5249.992188 1712629631.1282
MEM 5249.992188 1712629631.2309
MEM 5249.992188 1712629631.3336
MEM 5249.992188 1712629631.4363
MEM 5249.992188 1712629631.5391
MEM 5249.992188 1712629631.6428
MEM 5249.992188 1712629631.7455
MEM 5249.992188 1712629631.8492
MEM 5249.992188 1712629631.9520
MEM 5249.992188 1712629632.0547
MEM 5249.992188 1712629632.1584
MEM 5249.992188 1712629632.2621
MEM 5249.992188 1712629632.3658
MEM 5249.992188 1712629632.4691
MEM 5249.992188 1712629632.5728
MEM 5249.992188 1712629632.6756
MEM 5249.992188 1712629632.7793
MEM 5249.992188 1712629632.8823
MEM 5249.992188 1712629632.9850
MEM 5249.992188 1712629633.0877
MEM 5254.210938 1712629633.1914
MEM 5249.992188 1712629633.2942
MEM 5249.992188 1712629633.3979
MEM 5249.992188 1712629633.5016
MEM 5249.992188 1712629633.6043
MEM 5249.992188 1712629633.7071
MEM 5249.992188 1712629633.8103
MEM 5249.992188 1712629633.9130
MEM 5249.992188 1712629634.0158
MEM 5249.992188 1712629634.1185
MEM 5249.992188 1712629634.2212
MEM 5249.992188 1712629634.3239
MEM 5249.992188 1712629634.4277
MEM 5252.238281 1712629634.5304
MEM 5249.992188 1712629634.6341
MEM 5249.992188 1712629634.7378
MEM 5249.992188 1712629634.8406
MEM 5249.992188 1712629634.9433
MEM 5249.992188 1712629635.0470
MEM 5249.992188 1712629635.1497
MEM 5249.992188 1712629635.2525
MEM 5249.992188 1712629635.3562
MEM 5249.992188 1712629635.4604
MEM 5249.992188 1712629635.5632
MEM 5249.992188 1712629635.6659
MEM 5249.992188 1712629635.7686
MEM 5251.910156 1712629635.8723
MEM 5249.992188 1712629635.9751
MEM 5249.992188 1712629636.0788
MEM 5249.992188 1712629636.1815
MEM 5249.992188 1712629636.2842
MEM 5249.992188 1712629636.3870
MEM 5249.992188 1712629636.4907
MEM 5249.992188 1712629636.5944
MEM 5249.992188 1712629636.6971
MEM 5249.992188 1712629636.8009
MEM 5249.992188 1712629636.9036
MEM 5249.992188 1712629637.0063
MEM 5249.992188 1712629637.1090
MEM 5255.109375 1712629637.2128
MEM 5249.992188 1712629637.3155
MEM 5249.992188 1712629637.4192
MEM 5249.992188 1712629637.5219
MEM 5249.992188 1712629637.6247
MEM 5249.992188 1712629637.7274
MEM 5249.992188 1712629637.8301
MEM 5249.992188 1712629637.9328
MEM 5249.992188 1712629638.0356
MEM 5249.992188 1712629638.1383
MEM 5249.992188 1712629638.2420
MEM 5249.992188 1712629638.3447
MEM 5249.992188 1712629638.4475
MEM 5249.992188 1712629638.5497
MEM 5249.992188 1712629638.6524
MEM 5249.992188 1712629638.7552
MEM 5249.992188 1712629638.8579
MEM 5249.992188 1712629638.9616
MEM 5249.992188 1712629639.0653
MEM 5249.992188 1712629639.1681
MEM 5249.992188 1712629639.2708
MEM 5249.992188 1712629639.3745
MEM 5249.992188 1712629639.4772
MEM 5249.992188 1712629639.5800
MEM 5249.992188 1712629639.6837
MEM 5249.992188 1712629639.7864
MEM 5249.992188 1712629639.8891
MEM 5249.992188 1712629639.9929
MEM 5249.992188 1712629640.0966
MEM 5249.992188 1712629640.1993
MEM 5249.992188 1712629640.3020
MEM 5249.992188 1712629640.4048
MEM 5249.992188 1712629640.5085
MEM 5253.285156 1712629640.6122
MEM 5249.992188 1712629640.7149
MEM 5249.992188 1712629640.8186
MEM 5249.992188 1712629640.9214
MEM 5249.992188 1712629641.0241
MEM 5249.992188 1712629641.1268
MEM 5249.992188 1712629641.2295
MEM 5249.992188 1712629641.3323
MEM 5249.992188 1712629641.4350
MEM 5249.992188 1712629641.5383
MEM 5249.992188 1712629641.6410
MEM 5249.992188 1712629641.7437
MEM 5249.992188 1712629641.8464
MEM 5249.992188 1712629641.9492
MEM 5249.992188 1712629642.0529
MEM 5249.992188 1712629642.1556
MEM 5249.992188 1712629642.2583
MEM 5249.992188 1712629642.3621
MEM 5249.992188 1712629642.4663
MEM 5249.992188 1712629642.5700
MEM 5249.992188 1712629642.6728
MEM 5249.992188 1712629642.7755
MEM 5249.992188 1712629642.8785
MEM 5249.992188 1712629642.9812
MEM 5249.992188 1712629643.0839
MEM 5249.992188 1712629643.1866
MEM 5249.992188 1712629643.2894
MEM 5249.992188 1712629643.3931
MEM 5249.992188 1712629643.4958
MEM 5249.992188 1712629643.5985
MEM 5249.992188 1712629643.7022
MEM 5256.035156 1712629643.8055
MEM 5249.992188 1712629643.9092
MEM 5249.992188 1712629644.0130
MEM 5249.992188 1712629644.1157
MEM 5249.992188 1712629644.2184
MEM 5249.992188 1712629644.3221
MEM 5249.992188 1712629644.4249
MEM 5249.992188 1712629644.5281
MEM 5249.992188 1712629644.6309
MEM 5249.992188 1712629644.7336
MEM 5249.992188 1712629644.8363
MEM 5249.992188 1712629644.9390
MEM 5249.992188 1712629645.0418
MEM 5249.992188 1712629645.1445
MEM 5249.992188 1712629645.2472
MEM 5249.992188 1712629645.3499
MEM 5249.992188 1712629645.4527
MEM 5249.992188 1712629645.5564
MEM 5249.992188 1712629645.6591
MEM 5249.992188 1712629645.7618
MEM 5249.992188 1712629645.8646
MEM 5249.992188 1712629645.9673
MEM 5249.992188 1712629646.0700
MEM 5249.992188 1712629646.1727
MEM 5249.992188 1712629646.2755
MEM 5249.992188 1712629646.3792
MEM 5249.992188 1712629646.4829
MEM 5249.992188 1712629646.5856
MEM 5249.992188 1712629646.6894
MEM 5249.992188 1712629646.7931
MEM 5249.992188 1712629646.8958
MEM 5249.992188 1712629646.9985
MEM 5249.992188 1712629647.1013
MEM 5249.992188 1712629647.2040
MEM 5249.992188 1712629647.3067
MEM 5249.992188 1712629647.4104
MEM 5249.992188 1712629647.5137
MEM 5249.992188 1712629647.6174
MEM 5249.992188 1712629647.7201
MEM 5249.992188 1712629647.8239
MEM 5256.121094 1712629647.9266
MEM 5249.992188 1712629648.0303
MEM 5249.992188 1712629648.1340
MEM 5249.992188 1712629648.2367
MEM 5249.992188 1712629648.3405
MEM 5249.992188 1712629648.4432
MEM 5249.992188 1712629648.5459
MEM 5249.992188 1712629648.6486
MEM 5249.992188 1712629648.7524
MEM 5249.992188 1712629648.8561
MEM 5249.992188 1712629648.9588
MEM 5249.992188 1712629649.0615
MEM 5249.992188 1712629649.1653
MEM 5251.699219 1712629649.2690
MEM 5249.992188 1712629649.3717
MEM 5249.992188 1712629649.4744
MEM 5249.992188 1712629649.5782
MEM 5249.992188 1712629649.6809
MEM 5249.992188 1712629649.7846
MEM 5249.992188 1712629649.8873
MEM 5249.992188 1712629649.9911
MEM 5249.992188 1712629650.0938
MEM 5249.992188 1712629650.1965
MEM 5249.992188 1712629650.2992
MEM 5249.992188 1712629650.4030
MEM 5249.992188 1712629650.5072
MEM 5254.007812 1712629650.6110
MEM 5249.992188 1712629650.7137
MEM 5249.992188 1712629650.8164
MEM 5254.500000 1712629650.9201
MEM 5249.992188 1712629651.0249
MEM 5249.992188 1712629651.1276
MEM 5249.992188 1712629651.2303
MEM 5249.992188 1712629651.3340
MEM 5249.992188 1712629651.4387
MEM 5249.992188 1712629651.5415
MEM 5249.992188 1712629651.6462
MEM 5249.992188 1712629651.7489
MEM 5249.992188 1712629651.8516
MEM 5249.992188 1712629651.9554
MEM 5249.992188 1712629652.0591
MEM 5249.992188 1712629652.1628
MEM 5249.992188 1712629652.2655
MEM 5249.992188 1712629652.3702
MEM 5256.121094 1712629652.4730
MEM 5249.992188 1712629652.5767
MEM 5249.992188 1712629652.6794
MEM 5249.992188 1712629652.7831
MEM 5249.992188 1712629652.8858
MEM 5249.992188 1712629652.9886
MEM 5249.992188 1712629653.0913
MEM 5249.992188 1712629653.1950
MEM 5249.992188 1712629653.2977
MEM 5249.992188 1712629653.4015
MEM 5249.992188 1712629653.5037
MEM 5249.992188 1712629653.6085
MEM 5249.992188 1712629653.7112
MEM 5249.992188 1712629653.8145
MEM 5249.992188 1712629653.9182
MEM 5249.992188 1712629654.0209
MEM 5249.992188 1712629654.1246
MEM 5249.992188 1712629654.2284
MEM 5249.992188 1712629654.3321
MEM 5249.992188 1712629654.4358
MEM 5252.238281 1712629654.5385
MEM 5249.992188 1712629654.6422
MEM 5249.992188 1712629654.7450
MEM 5249.992188 1712629654.8477
MEM 5249.992188 1712629654.9504
