CMDLINE C:\ProgramData\anaconda3\envs\torch_env\python.exe main_googlenet.py
MEM 530.738281 1713070168.1857
MEM 519.246094 1713070168.2905
MEM 531.851562 1713070168.4090
MEM 528.953125 1713070168.5457
MEM 538.109375 1713070168.6883
MEM 528.492188 1713070168.8090
MEM 525.746094 1713070168.9127
MEM 535.996094 1713070169.0483
MEM 529.550781 1713070169.1521
MEM 531.191406 1713070169.2658
MEM 548.609375 1713070169.4174
MEM 541.562500 1713070169.5495
MEM 548.257812 1713070169.6731
MEM 549.343750 1713070169.8247
MEM 546.746094 1713070169.9623
MEM 549.109375 1713070170.1010
MEM 557.562500 1713070170.2645
MEM 555.523438 1713070170.3828
MEM 552.613281 1713070170.5084
MEM 553.441406 1713070170.6161
MEM 557.640625 1713070170.7356
MEM 552.207031 1713070170.8433
MEM 556.921875 1713070170.9460
MEM 570.816406 1713070171.1225
MEM 556.003906 1713070171.2253
MEM 569.042969 1713070171.3623
MEM 566.945312 1713070171.4845
MEM 575.175781 1713070171.6438
MEM 577.921875 1713070171.7712
MEM 577.644531 1713070171.9059
MEM 578.109375 1713070172.0445
MEM 573.121094 1713070172.1622
MEM 583.277344 1713070172.2939
MEM 571.281250 1713070172.3976
MEM 586.984375 1713070172.5243
MEM 592.480469 1713070172.6399
MEM 589.687500 1713070172.7751
MEM 599.039062 1713070172.8918
MEM 598.757812 1713070173.0083
MEM 598.902344 1713070173.1469
MEM 606.761719 1713070173.3085
MEM 595.738281 1713070173.4292
MEM 582.203125 1713070173.5318
MEM 631.468750 1713070173.6343
MEM 602.550781 1713070173.7554
MEM 602.332031 1713070173.8731
MEM 591.800781 1713070173.9751
MEM 607.468750 1713070174.1091
MEM 598.433594 1713070174.2428
MEM 607.410156 1713070174.3515
MEM 617.187500 1713070174.4997
MEM 614.476562 1713070174.6343
MEM 611.308594 1713070174.7570
MEM 609.402344 1713070174.8617
MEM 627.589844 1713070174.9963
MEM 621.863281 1713070175.1020
MEM 610.988281 1713070175.2297
MEM 626.210938 1713070175.3773
MEM 622.890625 1713070175.5141
MEM 624.152344 1713070175.6447
MEM 634.105469 1713070175.7593
MEM 633.328125 1713070175.9149
MEM 636.367188 1713070176.0548
MEM 622.164062 1713070176.1765
MEM 626.800781 1713070176.2822
MEM 631.519531 1713070176.3919
MEM 637.753906 1713070176.5106
MEM 633.812500 1713070176.6412
MEM 646.339844 1713070176.7659
MEM 625.121094 1713070176.8776
MEM 649.429688 1713070177.0063
MEM 639.160156 1713070177.1279
MEM 642.871094 1713070177.2496
MEM 654.718750 1713070177.4012
MEM 647.093750 1713070177.5418
MEM 653.585938 1713070177.6645
MEM 644.710938 1713070177.7667
MEM 662.667969 1713070177.9003
MEM 661.773438 1713070178.0209
MEM 660.636719 1713070178.1326
MEM 661.730469 1713070178.2723
MEM 650.230469 1713070178.3850
MEM 659.375000 1713070178.5256
MEM 660.742188 1713070178.6283
MEM 663.695312 1713070178.7729
MEM 670.332031 1713070178.8946
MEM 672.875000 1713070179.0153
MEM 674.941406 1713070179.1649
MEM 693.289062 1713070179.2696
MEM 715.003906 1713070179.3759
MEM 681.761719 1713070179.5095
MEM 666.039062 1713070179.6125
MEM 671.613281 1713070179.7498
MEM 679.855469 1713070179.8705
MEM 678.171875 1713070179.9921
MEM 678.863281 1713070180.1205
MEM 682.152344 1713070180.2571
MEM 687.632812 1713070180.3814
MEM 680.554688 1713070180.4842
MEM 693.062500 1713070180.6128
MEM 693.046875 1713070180.7455
MEM 701.500000 1713070180.8701
MEM 702.621094 1713070180.9858
MEM 687.308594 1713070181.0896
MEM 694.589844 1713070181.2072
MEM 699.570312 1713070181.3379
MEM 716.128906 1713070181.4705
MEM 712.417969 1713070181.5832
MEM 694.085938 1713070181.6860
MEM 709.269531 1713070181.8465
MEM 712.652344 1713070181.9562
MEM 722.679688 1713070182.0878
MEM 718.496094 1713070182.2204
MEM 716.019531 1713070182.3551
MEM 712.707031 1713070182.4817
MEM 708.242188 1713070182.5844
MEM 727.203125 1713070182.7271
MEM 719.433594 1713070182.8577
MEM 725.058594 1713070182.9884
MEM 726.257812 1713070183.1290
MEM 731.269531 1713070183.2428
MEM 730.476562 1713070183.3957
MEM 723.546875 1713070183.5343
MEM 729.425781 1713070183.6570
MEM 731.472656 1713070183.7907
MEM 731.843750 1713070183.9133
MEM 728.808594 1713070184.0161
MEM 739.937500 1713070184.1377
MEM 747.429688 1713070184.2644
MEM 752.824219 1713070184.3831
MEM 754.031250 1713070184.5077
MEM 737.996094 1713070184.6103
MEM 759.332031 1713070184.7508
MEM 784.265625 1713070184.8535
MEM 773.425781 1713070184.9642
MEM 753.773438 1713070185.0933
MEM 755.097656 1713070185.2190
MEM 744.304688 1713070185.3217
MEM 758.511719 1713070185.4294
MEM 761.500000 1713070185.5561
MEM 754.878906 1713070185.6718
MEM 766.187500 1713070185.7865
MEM 759.839844 1713070185.8922
MEM 772.355469 1713070186.0049
MEM 764.781250 1713070186.1186
MEM 758.277344 1713070186.2213
MEM 766.152344 1713070186.3520
MEM 772.125000 1713070186.4770
MEM 771.242188 1713070186.5937
MEM 777.773438 1713070186.7274
MEM 773.718750 1713070186.8623
MEM 774.941406 1713070186.9840
MEM 773.515625 1713070187.0867
MEM 777.925781 1713070187.2257
MEM 791.242188 1713070187.3394
MEM 790.710938 1713070187.4551
MEM 787.523438 1713070187.5778
MEM 774.578125 1713070187.6825
MEM 785.812500 1713070187.8062
MEM 789.382812 1713070187.9199
MEM 777.457031 1713070188.0515
MEM 789.625000 1713070188.1602
MEM 779.558594 1713070188.2650
MEM 792.839844 1713070188.3778
MEM 784.621094 1713070188.4815
MEM 779.167969 1713070188.5843
MEM 775.386719 1713070188.6870
MEM 774.437500 1713070188.8104
MEM 803.722656 1713070188.9181
MEM 798.769531 1713070189.0358
MEM 800.316406 1713070189.1570
MEM 806.664062 1713070189.2726
MEM 797.996094 1713070189.3924
MEM 800.937500 1713070189.4951
MEM 805.773438 1713070189.6527
MEM 811.742188 1713070189.7554
MEM 802.289062 1713070189.9110
MEM 813.093750 1713070190.0417
MEM 810.601562 1713070190.1643
MEM 813.175781 1713070190.2731
MEM 803.476562 1713070190.3943
MEM 823.246094 1713070190.5618
MEM 806.816406 1713070190.6645
MEM 825.851562 1713070190.7913
MEM 826.656250 1713070190.9160
MEM 838.015625 1713070191.0366
MEM 830.875000 1713070191.1433
MEM 825.089844 1713070191.2461
MEM 828.691406 1713070191.3869
MEM 831.789062 1713070191.5036
MEM 849.890625 1713070191.6362
MEM 835.441406 1713070191.7779
MEM 827.671875 1713070191.8926
MEM 836.078125 1713070192.0242
MEM 834.851562 1713070192.1389
MEM 843.335938 1713070192.2456
MEM 846.332031 1713070192.3784
MEM 843.003906 1713070192.5080
MEM 853.980469 1713070192.6257
MEM 835.070312 1713070192.7284
MEM 853.429688 1713070192.8336
MEM 846.183594 1713070192.9513
MEM 843.195312 1713070193.0590
MEM 855.652344 1713070193.1947
MEM 861.410156 1713070193.3054
MEM 867.160156 1713070193.4361
MEM 860.015625 1713070193.5488
MEM 848.539062 1713070193.6515
MEM 853.023438 1713070193.7557
MEM 841.429688 1713070193.8584
MEM 1072.292969 1713070193.9633
MEM 1153.000000 1713070194.0670
MEM 1153.003906 1713070194.1697
MEM 1153.003906 1713070194.2725
MEM 1153.003906 1713070194.3752
MEM 1153.003906 1713070194.4779
MEM 1153.003906 1713070194.5806
MEM 921.687500 1713070194.6834
MEM 1128.343750 1713070194.7861
MEM 1339.496094 1713070194.8898
MEM 1549.550781 1713070194.9925
MEM 1743.609375 1713070195.0957
MEM 1946.296875 1713070195.1995
MEM 2156.378906 1713070195.3022
MEM 2368.246094 1713070195.4055
MEM 2579.667969 1713070195.5092
MEM 2803.195312 1713070195.6130
MEM 3314.382812 1713070195.7177
MEM 3837.570312 1713070195.8204
MEM 4336.882812 1713070195.9241
MEM 4251.707031 1713070196.0279
MEM 3190.578125 1713070196.1306
MEM 3034.429688 1713070196.2353
MEM 3635.492188 1713070196.3420
MEM 2226.800781 1713070196.4457
MEM 1768.312500 1713070196.5495
MEM 1768.312500 1713070196.6532
MEM 1768.312500 1713070196.7559
MEM 1768.312500 1713070196.8606
MEM 1768.312500 1713070196.9644
MEM 1768.312500 1713070197.0681
MEM 1768.312500 1713070197.1708
MEM 1768.312500 1713070197.2745
MEM 1768.312500 1713070197.3772
MEM 1768.312500 1713070197.4810
MEM 1768.312500 1713070197.5847
MEM 2464.246094 1713070197.6934
MEM 2725.777344 1713070197.8001
MEM 2436.855469 1713070197.9028
MEM 1831.472656 1713070198.0056
MEM 1789.531250 1713070198.1083
MEM 1963.574219 1713070198.2110
MEM 2185.363281 1713070198.3147
MEM 2163.941406 1713070198.4210
MEM 1957.812500 1713070198.5238
MEM 1957.812500 1713070198.6275
MEM 2149.222656 1713070198.7342
MEM 1985.753906 1713070198.8379
MEM 2070.968750 1713070198.9416
MEM 2504.367188 1713070199.0484
MEM 2834.117188 1713070199.1521
MEM 2103.453125 1713070199.2668
MEM 2234.144531 1713070199.3795
MEM 2665.617188 1713070199.4832
MEM 2750.335938 1713070199.5869
MEM 2801.148438 1713070199.6906
MEM 2840.191406 1713070199.7944
MEM 2949.613281 1713070199.8981
MEM 3021.531250 1713070200.0018
MEM 3063.441406 1713070200.1055
MEM 3089.285156 1713070200.2093
MEM 3110.371094 1713070200.3124
MEM 3138.933594 1713070200.4162
MEM 3190.113281 1713070200.5199
MEM 3222.957031 1713070200.6237
MEM 3261.671875 1713070200.7274
MEM 3275.960938 1713070200.8311
MEM 3305.968750 1713070200.9358
MEM 3332.636719 1713070201.0425
MEM 3502.082031 1713070201.1473
MEM 3747.968750 1713070201.2500
MEM 3878.136719 1713070201.3543
MEM 3984.675781 1713070201.4570
MEM 4096.492188 1713070201.5597
MEM 4209.222656 1713070201.6645
MEM 4330.601562 1713070201.7691
MEM 4439.933594 1713070201.8719
MEM 4550.847656 1713070201.9756
MEM 4659.484375 1713070202.0793
MEM 4786.214844 1713070202.1826
MEM 4928.257812 1713070202.2864
MEM 5053.007812 1713070202.3901
MEM 5222.066406 1713070202.4928
MEM 5360.636719 1713070202.5955
MEM 5483.812500 1713070202.6993
MEM 5615.980469 1713070202.8040
MEM 5732.218750 1713070202.9067
MEM 5843.121094 1713070203.0104
MEM 5973.582031 1713070203.1131
MEM 6074.214844 1713070203.2169
MEM 6150.433594 1713070203.3196
MEM 6294.460938 1713070203.4233
MEM 6381.371094 1713070203.5270
MEM 6501.062500 1713070203.6308
MEM 6601.175781 1713070203.7345
MEM 6696.953125 1713070203.8392
MEM 6799.886719 1713070203.9419
MEM 6821.707031 1713070204.0457
MEM 6842.058594 1713070204.1502
MEM 6946.699219 1713070204.2529
MEM 6976.195312 1713070204.3563
MEM 6981.511719 1713070204.4600
MEM 6988.558594 1713070204.5627
MEM 6994.789062 1713070204.6661
MEM 7007.269531 1713070204.7690
MEM 7013.488281 1713070204.8727
MEM 7019.714844 1713070204.9755
MEM 7032.160156 1713070205.0782
MEM 7038.382812 1713070205.1815
MEM 7044.597656 1713070205.2852
MEM 7050.824219 1713070205.3884
MEM 7063.281250 1713070205.4921
MEM 7069.507812 1713070205.5958
MEM 7075.746094 1713070205.6995
MEM 7082.875000 1713070205.8022
MEM 7094.441406 1713070205.9059
MEM 7100.656250 1713070206.0096
MEM 7106.886719 1713070206.1124
MEM 7120.140625 1713070206.2151
MEM 7125.585938 1713070206.3186
MEM 7131.789062 1713070206.4223
MEM 7137.996094 1713070206.5250
MEM 7150.441406 1713070206.6277
MEM 7156.652344 1713070206.7306
MEM 7162.871094 1713070206.8333
MEM 7169.691406 1713070206.9367
MEM 7181.511719 1713070207.0404
MEM 7187.714844 1713070207.1441
MEM 7193.929688 1713070207.2468
MEM 7207.976562 1713070207.3495
MEM 7212.554688 1713070207.4528
MEM 7218.765625 1713070207.5556
MEM 7224.996094 1713070207.6583
MEM 7237.421875 1713070207.7626
MEM 7243.640625 1713070207.8662
MEM 7249.843750 1713070207.9690
MEM 7263.230469 1713070208.0727
MEM 7268.480469 1713070208.1764
MEM 7274.695312 1713070208.2791
MEM 7280.906250 1713070208.3819
MEM 7295.617188 1713070208.4846
MEM 7299.539062 1713070208.5883
MEM 7305.722656 1713070208.6910
MEM 7311.925781 1713070208.7938
MEM 7324.355469 1713070208.8965
MEM 7330.558594 1713070208.9992
MEM 7336.757812 1713070209.1019
MEM 7342.957031 1713070209.2047
MEM 7355.351562 1713070209.3084
MEM 7361.558594 1713070209.4111
MEM 7367.765625 1713070209.5138
MEM 7386.300781 1713070209.6176
MEM 7386.363281 1713070209.7203
MEM 7392.593750 1713070209.8230
MEM 7398.804688 1713070209.9257
MEM 7411.203125 1713070210.0285
MEM 7417.414062 1713070210.1312
MEM 7423.589844 1713070210.2349
MEM 7429.812500 1713070210.3376
MEM 7442.222656 1713070210.4409
MEM 7448.414062 1713070210.5436
MEM 7454.605469 1713070210.6463
MEM 7462.972656 1713070210.7491
MEM 7473.210938 1713070210.8528
MEM 7479.402344 1713070210.9555
MEM 7485.609375 1713070211.0582
MEM 7497.976562 1713070211.1620
MEM 7504.167969 1713070211.2647
MEM 7510.359375 1713070211.3684
MEM 7516.558594 1713070211.4711
MEM 7528.941406 1713070211.5746
MEM 7535.109375 1713070211.6773
MEM 7541.292969 1713070211.7801
MEM 7547.496094 1713070211.8828
MEM 7553.710938 1713070211.9855
MEM 7553.710938 1713070212.0893
MEM 7553.710938 1713070212.1920
MEM 7553.710938 1713070212.2947
MEM 7553.710938 1713070212.3974
MEM 7553.710938 1713070212.5002
MEM 7553.710938 1713070212.6029
MEM 7553.964844 1713070212.7056
MEM 7553.964844 1713070212.8093
MEM 7553.968750 1713070212.9120
MEM 7553.968750 1713070213.0148
MEM 7553.968750 1713070213.1175
MEM 7553.968750 1713070213.2222
MEM 7553.968750 1713070213.3250
MEM 7553.968750 1713070213.4283
MEM 7553.968750 1713070213.5310
MEM 7553.968750 1713070213.6337
MEM 7553.968750 1713070213.7364
MEM 7553.968750 1713070213.8392
MEM 7553.968750 1713070213.9429
MEM 7553.968750 1713070214.0456
MEM 7553.968750 1713070214.1483
MEM 7553.968750 1713070214.2510
MEM 7553.968750 1713070214.3548
MEM 7553.968750 1713070214.4575
MEM 7554.144531 1713070214.5614
MEM 7554.898438 1713070214.6661
MEM 6953.843750 1713070214.7698
MEM 6668.449219 1713070214.8925
MEM 5527.203125 1713070214.9962
MEM 5584.406250 1713070215.0989
MEM 6119.855469 1713070215.2028
MEM 6187.351562 1713070215.3065
MEM 6231.246094 1713070215.4096
MEM 6282.546875 1713070215.5143
MEM 6391.062500 1713070215.6170
MEM 6459.113281 1713070215.7217
MEM 6494.109375 1713070215.8275
MEM 6512.406250 1713070215.9322
MEM 6539.269531 1713070216.0369
MEM 6570.238281 1713070216.1416
MEM 6618.390625 1713070216.2453
MEM 6650.707031 1713070216.3487
MEM 6681.476562 1713070216.4534
MEM 6702.285156 1713070216.5570
MEM 6733.937500 1713070216.6608
MEM 6761.757812 1713070216.7735
MEM 6891.710938 1713070216.8852
MEM 6971.535156 1713070216.9879
MEM 6971.535156 1713070217.0906
MEM 6971.535156 1713070217.1933
MEM 6971.535156 1713070217.2961
MEM 6971.535156 1713070217.3998
MEM 6971.535156 1713070217.5035
MEM 6971.535156 1713070217.6062
MEM 6971.535156 1713070217.7090
MEM 6974.242188 1713070217.8121
MEM 6977.253906 1713070217.9149
MEM 6979.589844 1713070218.0196
MEM 6979.667969 1713070218.1233
MEM 6694.656250 1713070218.2420
MEM 5535.726562 1713070218.3456
MEM 5589.437500 1713070218.4503
MEM 6118.054688 1713070218.5540
MEM 6197.683594 1713070218.6577
MEM 6244.011719 1713070218.7615
MEM 6288.503906 1713070218.8652
MEM 6391.382812 1713070218.9679
MEM 6428.777344 1713070219.0716
MEM 6493.250000 1713070219.1754
MEM 6520.429688 1713070219.2791
MEM 6548.972656 1713070219.3833
MEM 6577.832031 1713070219.4881
MEM 6618.164062 1713070219.5918
MEM 6657.292969 1713070219.6965
MEM 6690.406250 1713070219.8012
MEM 6718.164062 1713070219.9049
MEM 6746.226562 1713070220.0087
MEM 6822.667969 1713070220.1124
MEM 6863.527344 1713070220.2201
MEM 6997.609375 1713070220.3238
MEM 7002.898438 1713070220.4267
MEM 7009.140625 1713070220.5302
MEM 7015.375000 1713070220.6325
MEM 7027.855469 1713070220.7358
MEM 7034.097656 1713070220.8385
MEM 7040.308594 1713070220.9413
MEM 7046.554688 1713070221.0440
MEM 7059.023438 1713070221.1477
MEM 7065.253906 1713070221.2504
MEM 7071.484375 1713070221.3534
MEM 7077.726562 1713070221.4561
MEM 7090.187500 1713070221.5599
MEM 7096.410156 1713070221.6636
MEM 7102.632812 1713070221.7663
MEM 7115.097656 1713070221.8690
MEM 7121.320312 1713070221.9728
MEM 7127.539062 1713070222.0765
MEM 7133.746094 1713070222.1792
MEM 7146.195312 1713070222.2819
MEM 7152.421875 1713070222.3853
MEM 7158.648438 1713070222.4880
MEM 7164.867188 1713070222.5907
MEM 7177.316406 1713070222.6934
MEM 7183.523438 1713070222.7962
MEM 7189.761719 1713070222.8989
MEM 7202.804688 1713070223.0026
MEM 7208.410156 1713070223.1053
MEM 7214.644531 1713070223.2091
MEM 7220.851562 1713070223.3118
MEM 7236.527344 1713070223.4152
MEM 7239.480469 1713070223.5179
MEM 7245.718750 1713070223.6217
MEM 7251.925781 1713070223.7254
MEM 7264.328125 1713070223.8281
MEM 7270.531250 1713070223.9308
MEM 7276.753906 1713070224.0336
MEM 7282.953125 1713070224.1363
MEM 7295.375000 1713070224.2400
MEM 7301.582031 1713070224.3427
MEM 7307.800781 1713070224.4454
MEM 7320.226562 1713070224.5492
MEM 7326.441406 1713070224.6519
MEM 7332.640625 1713070224.7556
MEM 7338.828125 1713070224.8583
MEM 7351.234375 1713070224.9611
MEM 7357.441406 1713070225.0648
MEM 7363.671875 1713070225.1675
MEM 7375.406250 1713070225.2712
MEM 7382.289062 1713070225.3745
MEM 7388.507812 1713070225.4773
MEM 7394.707031 1713070225.5804
MEM 7407.074219 1713070225.6831
MEM 7413.277344 1713070225.7868
MEM 7419.480469 1713070225.8898
MEM 7425.667969 1713070225.9925
MEM 7438.078125 1713070226.0952
MEM 7444.265625 1713070226.1989
MEM 7450.476562 1713070226.3017
MEM 7469.007812 1713070226.4057
MEM 7469.078125 1713070226.5085
MEM 7475.285156 1713070226.6122
MEM 7481.492188 1713070226.7159
MEM 7493.863281 1713070226.8187
MEM 7500.050781 1713070226.9214
MEM 7506.222656 1713070227.0249
MEM 7512.414062 1713070227.1276
MEM 7524.816406 1713070227.2313
MEM 7531.015625 1713070227.3350
MEM 7537.234375 1713070227.4383
MEM 7549.601562 1713070227.5410
MEM 7555.765625 1713070227.6439
MEM 7561.933594 1713070227.7466
MEM 7561.933594 1713070227.8494
MEM 7561.933594 1713070227.9521
MEM 7561.933594 1713070228.0548
MEM 7561.933594 1713070228.1575
MEM 7561.937500 1713070228.2603
MEM 7561.937500 1713070228.3635
MEM 7561.937500 1713070228.4672
MEM 7561.937500 1713070228.5700
MEM 7561.937500 1713070228.6727
MEM 7561.937500 1713070228.7764
MEM 7561.937500 1713070228.8800
MEM 7561.937500 1713070228.9828
MEM 7561.937500 1713070229.0855
MEM 7561.937500 1713070229.1892
MEM 7561.937500 1713070229.2920
MEM 7561.937500 1713070229.3947
MEM 7561.937500 1713070229.4974
MEM 7561.937500 1713070229.6001
MEM 7561.937500 1713070229.7029
MEM 7561.937500 1713070229.8066
MEM 7561.937500 1713070229.9103
MEM 7561.937500 1713070230.0131
MEM 7561.937500 1713070230.1159
MEM 7561.937500 1713070230.2189
MEM 7561.937500 1713070230.3227
MEM 7562.585938 1713070230.4265
MEM 7562.679688 1713070230.5312
MEM 6690.324219 1713070230.6439
MEM 5532.070312 1713070230.7476
MEM 5580.300781 1713070230.8523
MEM 6095.433594 1713070230.9560
MEM 6169.480469 1713070231.0588
MEM 6235.312500 1713070231.1625
MEM 6273.890625 1713070231.2662
MEM 6362.238281 1713070231.3695
MEM 6429.972656 1713070231.4732
MEM 6495.300781 1713070231.5769
MEM 6515.457031 1713070231.6817
MEM 6546.515625 1713070231.7854
MEM 6570.566406 1713070231.8891
MEM 6619.628906 1713070231.9928
MEM 6657.058594 1713070232.0956
MEM 6692.730469 1713070232.1993
MEM 6715.492188 1713070232.3040
MEM 6742.656250 1713070232.4077
MEM 6772.828125 1713070232.5274
MEM 6926.597656 1713070232.6321
MEM 6978.519531 1713070232.7352
MEM 6978.519531 1713070232.8379
MEM 6978.519531 1713070232.9417
MEM 6978.519531 1713070233.0454
MEM 6978.519531 1713070233.1481
MEM 6978.519531 1713070233.2508
MEM 6978.519531 1713070233.3546
MEM 6978.519531 1713070233.4573
MEM 6978.519531 1713070233.5600
MEM 6978.453125 1713070233.6651
MEM 6979.253906 1713070233.7699
MEM 6745.507812 1713070233.8875
MEM 6055.839844 1713070234.0053
MEM 5569.492188 1713070234.1090
MEM 6064.757812 1713070234.2127
MEM 6178.953125 1713070234.3174
MEM 6233.941406 1713070234.4217
MEM 6266.175781 1713070234.5254
MEM 6386.871094 1713070234.6281
MEM 6461.257812 1713070234.7328
MEM 6502.351562 1713070234.8376
MEM 6519.195312 1713070234.9413
MEM 6548.769531 1713070235.0460
MEM 6581.585938 1713070235.1507
MEM 6637.339844 1713070235.2554
MEM 6667.203125 1713070235.3602
MEM 6703.738281 1713070235.4639
MEM 6721.546875 1713070235.5686
MEM 6753.296875 1713070235.6723
MEM 6794.761719 1713070235.7870
MEM 6986.972656 1713070235.8917
MEM 6990.843750 1713070235.9955
MEM 6997.085938 1713070236.0982
MEM 7003.320312 1713070236.2019
MEM 7009.554688 1713070236.3046
MEM 7015.785156 1713070236.4094
MEM 7034.367188 1713070236.5131
MEM 7034.457031 1713070236.6168
MEM 7040.691406 1713070236.7195
MEM 7046.910156 1713070236.8223
MEM 7060.621094 1713070236.9250
MEM 7065.574219 1713070237.0287
MEM 7071.808594 1713070237.1315
MEM 7078.039062 1713070237.2352
MEM 7090.503906 1713070237.3379
MEM 7096.730469 1713070237.4412
MEM 7102.968750 1713070237.5439
MEM 7113.093750 1713070237.6487
MEM 7121.621094 1713070237.7514
MEM 7127.847656 1713070237.8541
MEM 7134.074219 1713070237.9568
MEM 7148.699219 1713070238.0596
MEM 7152.722656 1713070238.1633
MEM 7158.953125 1713070238.2670
MEM 7165.183594 1713070238.3698
MEM 7177.597656 1713070238.4725
MEM 7183.828125 1713070238.5752
MEM 7190.046875 1713070238.6789
MEM 7196.269531 1713070238.7816
MEM 7208.687500 1713070238.8854
MEM 7214.902344 1713070238.9891
MEM 7221.105469 1713070239.0928
MEM 7235.980469 1713070239.1955
MEM 7239.761719 1713070239.2992
MEM 7245.996094 1713070239.4029
MEM 7252.199219 1713070239.5056
MEM 7264.632812 1713070239.6094
MEM 7270.835938 1713070239.7121
MEM 7277.058594 1713070239.8148
MEM 7283.265625 1713070239.9175
MEM 7295.683594 1713070240.0213
MEM 7301.894531 1713070240.1250
MEM 7308.097656 1713070240.2277
MEM 7322.277344 1713070240.3304
MEM 7326.703125 1713070240.4334
MEM 7332.917969 1713070240.5361
MEM 7339.117188 1713070240.6388
MEM 7351.507812 1713070240.7425
MEM 7357.726562 1713070240.8463
MEM 7363.945312 1713070240.9490
MEM 7374.078125 1713070241.0517
MEM 7382.605469 1713070241.1554
MEM 7388.824219 1713070241.2592
MEM 7395.015625 1713070241.3619
MEM 7407.437500 1713070241.4646
MEM 7413.640625 1713070241.5673
MEM 7419.843750 1713070241.6701
MEM 7426.062500 1713070241.7732
MEM 7438.433594 1713070241.8769
MEM 7444.609375 1713070241.9797
MEM 7450.820312 1713070242.0824
MEM 7463.210938 1713070242.1871
MEM 7469.402344 1713070242.2908
MEM 7475.609375 1713070242.3945
MEM 7481.800781 1713070242.4973
MEM 7494.207031 1713070242.6000
MEM 7500.394531 1713070242.7027
MEM 7506.570312 1713070242.8054
MEM 7512.750000 1713070242.9082
MEM 7525.125000 1713070243.0119
MEM 7531.324219 1713070243.1146
MEM 7537.535156 1713070243.2173
MEM 7549.933594 1713070243.3201
MEM 7556.136719 1713070243.4244
MEM 7562.312500 1713070243.5271
MEM 7562.339844 1713070243.6299
MEM 7562.339844 1713070243.7326
MEM 7562.339844 1713070243.8363
MEM 7562.339844 1713070243.9390
MEM 7562.339844 1713070244.0418
MEM 7562.339844 1713070244.1455
MEM 7562.339844 1713070244.2482
MEM 7562.339844 1713070244.3519
MEM 7562.339844 1713070244.4553
MEM 7562.339844 1713070244.5580
MEM 7562.339844 1713070244.6608
MEM 7562.339844 1713070244.7635
MEM 7562.339844 1713070244.8672
MEM 7562.339844 1713070244.9709
MEM 7562.339844 1713070245.0737
MEM 7562.339844 1713070245.1764
MEM 7562.339844 1713070245.2791
MEM 7562.339844 1713070245.3818
MEM 7562.339844 1713070245.4856
MEM 7562.339844 1713070245.5886
MEM 7562.339844 1713070245.6914
MEM 7562.339844 1713070245.7941
MEM 7562.339844 1713070245.8968
MEM 7562.339844 1713070246.0006
